user_id, title, author, publisher, isbn, language, no_of_exchanges, rating
7czUHdzBVbSCSc4FC2wC3U,The Girl Who Lived Twice: A Thrilling New Dragon Tattoo Story,David Lagercrantz,Hachette UK,9780857056382,English,3,4.6
GicyuUQBvFj3hcS9UBhqs8,Fatherland,Robert Harris,Random House,9781448150274,English,9,4.6
N9qcAgBEjUjmvviMc4x87y,The Perfect Family: An unputdownable psychological thriller with a heart-stopping twist,Shalini Boland,Bookouture,9781786815248,English,9,4.5
LqDv26bwXvoSabbu75jXvv,Malice,Keigo Higashino,Hachette UK,9781408705865,English,2,4.4
6Tr2fuV4ZaKCoo2o2B4JxU,SEALs of Honor: Books 4-6,Dale Mayer,Valley Publishing Ltd.,9781988315393,English,8,4.7
5dh5Kkf74aXDPUs8Lu4awD,The Kind Worth Killing,Peter Swanson,Faber & Faber,9780571302239,English,5,4.3
3yc4VbFezQrZRbMkAWCY3e,I Let You Go: The Richard & Judy Bestseller,Clare Mackintosh,Hachette UK,9780751554175,English,5,4.3
effpXVCTSrSeLmcH4ycm6j,The Sicilian,Mario Puzo,Random House,9781448106912,English,7,4.6
fa3rowmey69PsAccbGPJxw,The Power of the Dog,Don Winslow,Random House,9781407098357,English,6,4.6
N5sfuNNux2bdsiE7QtE7hj,Casino Royale,Ian Fleming,Random House,9781448139248,English,8,4.5
5D89up4bXRNy3rdKQLZQB3,The secrets of the Haunted House: Part 1 - The innocent wife,Mukesh Ravichandran,MPS Publishers,Original pages,Body, Mind & Spirit / Supernatural (incl. Ghosts),3,3.9
b5HsYDApCK7sRHaznFeJyc,The Curious Incident of the Dog in the Night-time: Vintage Children's Classics,Mark Haddon,Random House,9781448139859,English,8,4.3
bGtRHAZ7JRwahXso6GUjcD,The Secrets She Keeps: Now a major TV series starring Laura Carmichael,Michael Robotham,Hachette UK,9780751562781,English,1,4.6
iFyAKMWQpgCXa6EP7rHZNG,Fatal Promise,Angela Marsons,Bookouture,9781786816924,English,3,4.7
EPWetE9YYYQxPhwU9DCap5,Renaissance,Oliver Bowden,Penguin UK,9780141937533,English,1,4.2
LieCKjwkfDBTKPkYWLYJ3o,Misery,Stephen King,Hachette UK,9781848940895,English,6,4.5
JNoEpXF3vpYMvn8JNfTK68,Friend Request: The most addictive psychological thriller you'll read this year,Laura Marshall,Hachette UK,9780751568349,English,3,4.5
KrPFKsZsq6uStGnd9bTemp,A Gathering of Shadows,V.E. Schwab,Titan Books,9781783295432,English,8,4.4
GKzddJB54PUgyvVk4uyokF,Threat Vector: INSPIRATION FOR THE THRILLING AMAZON PRIME SERIES JACK RYAN,Tom Clancy,Penguin UK,9780718198114,English,1,4.3
dbt89ECbvpgdkLarEghv6B,Sherlock Holmes chya Rahasyakatha,Sir Arthur Conan Doyle,Diamond Publications,9788184836646,Marathi,6,4.4
WhQQWfGXdEyCF5wSbCAeQG,The Girl Before: The gripping global bestseller,JP Delaney,Hachette UK,9781786480279,English,5,4.3
CJa5iWnDTMa7CC4EMiiSZ5,Palatwaar,Surender Mohan Pathak,Harper Collins,9789352643592,Hindi,9,4.8
3ACzuAce4yaynLp4EnRfwx,The Thirst: Harry Hole 11,Jo Nesbo,Random House,9781473547094,English,4,4.5
8RLvtEoEQBGT2wPR6N9KG3,Darkly Dreaming Dexter: Book One,Jeff Lindsay,Hachette UK,9781409117278,English,3,4.5
user_id, title, author, publisher, isbn, language, no_of_exchanges, rating
HSngJXwapjqKk3nvfV6Mwa,The Perfect House (A Jessie Hunt Psychological Suspense Thriller—Book Three),Blake Pierce,Blake Pierce,9781640296572,English,2,4.7
SwRmC4E9atw5zG4EbCeMV9,The Day of the Jackal: The legendary assassination thriller,Frederick Forsyth,Random House,9781407095998,English,2,4.7
KdkBdZMg4wePo58qt3veyF,The Girl with the Dragon Tattoo,Stieg Larsson,Hachette UK,9781849163279,English,5,4.5
VGWdB2Kpy3qK3opU4mkGVc,A Prisoner of Birth,Jeffrey Archer,Pan Macmillan,9780230713741,English,0,4.4
6KDLf7mR8ZFsAjEDjQ2qeY,Lethal White: Cormoran Strike Book 4| Book 4,Robert Galbraith,Hachette UK,9780751572841,English,0,4.5
YyQZKSFWzmmSerAoFJs44E,Death under the Deodars,Ruskin Bond,Penguin UK,9789385990397,English,5,4.4
62f2TYMFVbdb6vskkTWy6B,The Spy Who Came in from the Cold,John le Carré,Penguin UK,9780141963624,English,2,4.5
7wVcT7moS2pHiMvQxzRoQC,The Partner,John Grisham,Random House,9781407098180,English,3,4.5
h4QDQ3urK2fzSnrhUUuRrZ,Before I Go To Sleep: The no. 1 bestselling Richard & Judy Book Club thriller,S J Watson,Random House,9781409045113,English,0,4.3
Ys2CQDykjTU4s4kooYgBUA,Pretty Girls: A captivating thriller that will keep you hooked to the last page,Karin Slaughter,Random House,9781473507876,English,3,4.5
Uaiz63tCX7xm7Pvrqt5uRv,Silence Of The Lambs: (Hannibal Lecter),Thomas Harris,Random House,9781446439746,English,9,4.3
adYresfHBZQf7KsNmAPZdo,The Wrong Side of Goodbye,Michael Connelly,Hachette UK,9781409147497,English,2,4.4
CPdSFxDMvUgGd4puu3jTcd,The Couple Next Door: 'So full of twists. Loved it' Richard Osman,Shari Lapena,Random House,9781473541542,English,9,4.2
bjCLHrNCxps8WTy4aWUQpW,Into the Fire,Gregg Hurwitz,Penguin UK,9781405928571,English,7,4.7
RQcEzcy2FYBeXsRJPauZoS,Golden In Death,J. D. Robb,Hachette UK,9780349422107,English,6,4.6
HLacyZHngGS34huMg6rC6s,Sharp Objects: A major HBO & Sky Atlantic Limited Series starring Amy Adams| from the director of BIG LITTLE LIES| Jean-Marc Vallée,Gillian Flynn,Hachette UK,9780297860242,English,8,4.1
EibEEWqiNCTqX7j79PiZoj,Inferno,Dan Brown,Random House,9781448169795,English,5,3.8
aCR9R9S8FnRyPY8dcHMSzp,Along Came a Spider,James Patterson,Random House,9781473539310,English,0,4.5
Woa2CqwZKbojCKwxi7N47k,I Am Pilgrim: The bestselling Richard & Judy Book Club pick,Terry Hayes,Random House,9781448170609,English,0,4.2
UF45CaTH2YX5Wgqjt2qgub,Qahar: (Hindi Edition),Surendra Mohan Pathak,Penguin Random House India Private Limited,9789353492465,Hindi,6,4.3
cjq9ihYMPnLKu8MoAL9uB9,The Mahabharata: Volume 1| Volume 1,,Penguin UK,9788184753882,English,1,4.3
WpGj3brq64RimeycnPEmvB,The Guest List,Lucy Foley,HarperCollins,9780008297183,English,1,4.3
LKjCFuyLLJdDef7GqpGtRi,The Thursday Murder Club: The Record-Breaking Sunday Times Number One Bestseller,Richard Osman,Penguin UK,9780241988275,English,9,4.6
CxU7yGn3FKDmsNDWtjgPyL,Memory Man,David Baldacci,Pan Macmillan,9781447277576,English,8,4.1
PueUDR5mBqmzn37rFMH7Es,Into the Water: The addictive Sunday Times No. 1 bestseller,Paula Hawkins,Random House,9781473542211,English,4,4.1
Narqpt7y3uLYicyp57y878,The Girl Who Lived Twice: A Thrilling New Dragon Tattoo Story,David Lagercrantz,Hachette UK,9780857056382,English,7,4.6
TeG5JvmGu7s6eDC3QDHSmt,Fatherland,Robert Harris,Random House,9781448150274,English,3,4.6
mxp4hDiAsu2wJkrgTEmNBs,The Perfect Family: An unputdownable psychological thriller with a heart-stopping twist,Shalini Boland,Bookouture,9781786815248,English,2,4.5
AX6k28ayoYVHYHBNuVjDV6,Malice,Keigo Higashino,Hachette UK,9781408705865,English,4,4.4
DmsuYtHEmpY4UgNyABs3dL,SEALs of Honor: Books 4-6,Dale Mayer,Valley Publishing Ltd.,9781988315393,English,5,4.7
ZTjaWE9YAXbPLcM8gVy7ze,The Kind Worth Killing,Peter Swanson,Faber & Faber,9780571302239,English,0,4.3
WTRTTSxUBUhneZSTcotA44,I Let You Go: The Richard & Judy Bestseller,Clare Mackintosh,Hachette UK,9780751554175,English,7,4.3
bk8YaUGww9v2gtKWwbCush,The Sicilian,Mario Puzo,Random House,9781448106912,English,5,4.6
noNJCrreovEExv48ZmdkLC,The Power of the Dog,Don Winslow,Random House,9781407098357,English,6,4.6
firYZ4K8sfECdVXtXsWQqJ,Casino Royale,Ian Fleming,Random House,9781448139248,English,7,4.5
DxcMMixT2jvA4W3wQo44bX,The secrets of the Haunted House: Part 1 - The innocent wife,Mukesh Ravichandran,MPS Publishers,Original pages,Body, Mind & Spirit / Supernatural (incl. Ghosts),2,3.9
4YEq9NyZLprnJXg9JYoJbH,The Curious Incident of the Dog in the Night-time: Vintage Children's Classics,Mark Haddon,Random House,9781448139859,English,2,4.3
hoL9DuSwCGgSRpEDQ2Umg7,The Secrets She Keeps: Now a major TV series starring Laura Carmichael,Michael Robotham,Hachette UK,9780751562781,English,7,4.6
kvVssUxRrXCZxop9vS6jpU,Fatal Promise,Angela Marsons,Bookouture,9781786816924,English,1,4.7
2ggHdqVaWP4QR4b4E7boPf,Renaissance,Oliver Bowden,Penguin UK,9780141937533,English,2,4.2
ekTg26wDRw6Y5n2U9cAAiC,Misery,Stephen King,Hachette UK,9781848940895,English,6,4.5
DbVarwtgdkRumjuWvGTAsL,Friend Request: The most addictive psychological thriller you'll read this year,Laura Marshall,Hachette UK,9780751568349,English,1,4.5
FE7YDD5JaWV9eiv7icW7PM,A Gathering of Shadows,V.E. Schwab,Titan Books,9781783295432,English,0,4.4
TEEejKccok6jKBKTDrM2kW,Threat Vector: INSPIRATION FOR THE THRILLING AMAZON PRIME SERIES JACK RYAN,Tom Clancy,Penguin UK,9780718198114,English,8,4.3
QqxoKTdYYZYXeY7QNEkKUN,Sherlock Holmes chya Rahasyakatha,Sir Arthur Conan Doyle,Diamond Publications,9788184836646,Marathi,6,4.4
dLFe6Z9q6ayCuihqCtMJdy,The Girl Before: The gripping global bestseller,JP Delaney,Hachette UK,9781786480279,English,1,4.3
76wjZ7uK22D4KQq2niqUas,Palatwaar,Surender Mohan Pathak,Harper Collins,9789352643592,Hindi,7,4.8
iXzaXwdgATKhYfPTVmaZyp,The Thirst: Harry Hole 11,Jo Nesbo,Random House,9781473547094,English,8,4.5
Yiqr223ZJe9SwooTxXnc8R,Darkly Dreaming Dexter: Book One,Jeff Lindsay,Hachette UK,9781409117278,English,2,4.5
user_id, title, author, publisher, isbn, language, no_of_exchanges, rating
eg5DqeJSocsTD2KXyLoQr5,Kane and Abel,Jeffrey Archer,Pan Macmillan,9780330461931,English,2,4.4
U4JZGdHwmHMVdLtbdPjJGL,Sacred Games,Vikram Chandra,Faber & Faber,9780571267149,English,7,4.5
RJ8TgVfq5KDDwtfo5MezwF,Digital Fortress,Dan Brown,Random House,9781409091172,English,7,4.3
kd9736WvQTR4HJ6kwxNDzH,Pet Sematary: Kingâ€™s #1 bestseller â€“ soon to be a major motion picture,Stephen King,Hachette UK,9781848940857,English,1,4.5
apU2SaZWmyDs42EZhL5pUz,Past Tense,Lee Child,Random House,9781473542303,English,6,4.2
XUJ9nWc79XFzgJZyBRdkwN,The Obsession,Nora Roberts,Hachette UK,9780349407777,English,8,4.6
4wUSkV3hWEXyRFokUUTLek,The Kill List,Frederick Forsyth,Random House,9781448167548,English,8,4.2
RvhEjQHLm5ALHYb4Xsaexb,Silence Of The Lambs: (Hannibal Lecter),Thomas Harris,Random House,9781446439746,English,3,4.3
T67xVHwbdrb9fxqDNK4yNU,The Lost World,Michael Crichton,Random House,9781407097626,English,4,4.4
h2QBHbxYPTAQZDoBU7KQnk,Bloodline,Sidney Sheldon,HarperCollins UK,9780007380893,English,0,4.6
g4coeBcmLkSx5gXKE9ugbv,Sharp Objects: A major HBO & Sky Atlantic Limited Series starring Amy Adams| from the director of BIG LITTLE LIES| Jean-Marc Vallée,Gillian Flynn,Hachette UK,9780297860242,English,3,4.1
ZESeEuJDYqNyMMGCoiwMeS,The Whistler: The Number One Bestseller,John Grisham,Hachette UK,9781444791112,English,4,4.2
W6JKA9rTqcptb5dcAJEgrH,Defending Jacob: Now a major Apple TV series,William Landay,Hachette UK,9781409115397,English,4,4.0
AiHQVf7SdQwJ7q4Zk76UE4,Near Dark,Brad Thor,Simon and Schuster,9781982104085,English,0,4.5
f5pc86YJDic8vP8CXspiVf,Mean Streak,Sandra Brown,Hachette UK,9781444791433,English,1,4.3
JTscXt4uChiH322yV9VvD9,The Five Greatest Warriors,Matthew Reilly,Hachette UK,9781409110958,English,1,4.4
VPzwfRLnqU5wK5es67Lctu,Murder House,James Patterson,Random House,9781473506169,English,0,4.4
FPPBBwy6DHhp6iXsQ8FtWT,The Kind Worth Killing,Peter Swanson,Faber & Faber,9780571302239,English,3,4.3
TYcYHV7tgPvknXGYHn5FRz,Enemy of the State,Vince Flynn,Simon and Schuster,9781476783543,English,3,4.7
kLJeQwYdShn6h9CpNohYEm,Oppose Any Foe (A Luke Stone Thriller—Book 4),Jack Mars,Jack Mars,9781632918505,English,6,4.6
QY4KoWaEUfSZo4fyeTpAsy,Back Blast,Mark Greaney,Hachette UK,9780751565430,English,5,4.7
7SxfDx3MdA4pqrHScoc9PE,River of Ruin,Jack Du Brul,Penguin,9781101098011,English,3,4.5
Yo6kseD2x9H2TEska6Tyht,The Secrets She Keeps: Now a major TV series starring Laura Carmichael,Michael Robotham,Hachette UK,9780751562781,English,2,4.6
Kp52DjbwHgQwHMSX3HJBkD,Fatal Promise,Angela Marsons,Bookouture,9781786816924,English,7,4.7
4dNRM8TC28CG9Ab9XSG7vL,Wonderment In Death,J. D. Robb,Hachette UK,9780751554106,English,3,4.7
dFWLKf5cJeCiwM2GmFPMRe,Triple: A Novel,Ken Follett,Penguin,9780698406292,English,2,4.4
R6paCThjiDiMyZxgSYr44w,The Millennium Trilogy,Stieg Larsson,Hachette UK,9780857056481,English,1,5.0
CTonaGKmySDDzp5TXYiLKC,Unseen,Karin Slaughter,Random House,9781448107391,English,3,4.6
2322ZyzKMKajN8BZMi87vG,The Dante Connection (Book 2),Estelle Ryan,Estelle Ryan,Flowing text,Fiction / Crime,8,4.4
QTu5cFzncwUrPpudLtMXFT,Faceless: A dark and pacy crime thriller of betrayal and revenge,Martina Cole,Hachette UK,9780755350681,English,3,4.6
ZzrkjWR3sdqV2aNgVQqW5o,The Girl With All The Gifts: The most original thriller you will read this year,M. R. Carey,Hachette UK,9780748123797,English,8,4.3
5RDmMJxt9v8Uogjy9UDsbA,The Eye of God,James Rollins,Hachette UK,9781409113928,English,3,4.3
4VTic63EhV4GvWuQQMV9y7,Tell No One,Harlan Coben,Hachette UK,9781409131236,English,6,4.1
Uyi59RFjnHkJMuFMA8JfCq,Code Zero,Jonathan Maberry,St. Martin's Griffin,9781250033420,English,0,4.7
maV4RjPQR8xfZkB4ZL7Xti,The Ben Hope Collection: 6 BOOK SET,Scott Mariani,HarperCollins UK,9780007491704,English,1,4.5
kLRtivJNthiXf6R9AhAwwb,Hunter Killer: Danny Black Thriller 2,Chris Ryan,Hachette UK,9781444753615,English,0,4.5
cnsZ9g5xuJWVhRZrBkTcvB,Deadly Secrets,Robert Bryndza,Bookouture,9781786814272,English,5,4.7
aJbwieqxnWb6yfrh59S8pw,Game Theory - A totally gripping thriller full of shocking twists,Colleen Cross,Slice Thrillers,9780987883513,English,0,4.2
VGDJjb82QTkq2aitPaYKAG,Sniper Elite: One-Way Trip,Scott McEwen,Simon and Schuster,9781476746081,English,5,4.4
kGaXX5uvWPKWWGzAgEmddj,The Silent Girls,Eric Rickstad,Harper Collins,9780062351517,English,4,4.1
Ug2tmgik69ouZakFZXmrFp,The Terminal List,Jack Carr,Simon and Schuster,9781501180835,English,3,4.6
BDvrDGQ3cQnSoKzsnpUwS6,Cold in the Shadows,Toni Anderson,Toni Anderson,9780993908989,English,3,4.7
82bC3ZDewXhrbw9bZFCEuL,The 9th Girl,Tami Hoag,Hachette UK,9781409109617,English,9,4.3
Xg5rsvR9PHbfk8jpBHNS2B,Inca Gold,Clive Cussler,Hachette UK,9780751568868,English,4,4.6
KBxKc3WZbPxq9YctT448BD,Psycho,Robert Bloch,Hachette UK,9781471914447,English,3,4.7
kuMXmntWadB3WC7vu4mfVa,The Chemist: The compulsive| action-packed new thriller from the author of Twilight,Stephenie Meyer,Hachette UK,9780751567663,English,5,4.5
nv5n9M4oVpu9Mr93ebh3UT,I Know Where She Is: a breathtaking thriller that will have you hooked from the first page,S. B. Caves,Canelo,9781911591795,English,4,4.4
T2t7agPzYUyB9zyBMxZR7x,Newcomer,Keigo Higashino,Hachette UK,9781408711811,English,1,4.6
HLwxS6Ss6ZdWzHcDW5PCrt,Intensity: A powerful thriller of violence and terror,Dean Koontz,Hachette UK,9781472202819,English,5,4.3
iSZYWaHrtEdiDPhPoULmjb,Alone in the Dark (The Cincinnati Series Book 2),Karen Rose,Hachette UK,9780755390045,English,5,4.6
user_id, title, author, publisher, isbn, language, no_of_exchanges, rating
JuzoYeQtFvkPkg9und6pSF,The Institute,Stephen King,Hachette UK,9781529355420,English,9,4.5
Yd2pnVWueoXsqQDoNep3aV,Edgar Allan Poe: Complete Tales & Poems,Edgar Allan Poe,Top Five Books LLC,9781938938115,English,1,4.4
gWasPC5MFELBdSFbYzwqBr,Deceiving Darkness,Sarra Cannon,Sarra Cannon,9781624210655,English,4,4.9
gndjvfmgzSS2VTBWr8hW5Y,The Mysterious Affair at Styles (Poirot),Agatha Christie,HarperCollins UK,9780007422586,English,3,4.5
hcVcxfqrt4LW5YJDHPZ2Fs,H.P. Lovecraft: The Ultimate Collection (160 Works Including Early Writings| Fiction| Collaborations| Poetry| Essays & Bonus Audiobook Links),H.P. Lovecraft,eBookIt.com,9781456622626,English,1,4.4
ZoXE3JFjv8eBHYPukvj4Sh,The Guest List,Lucy Foley,HarperCollins,9780008297183,English,8,4.3
NLcL6rrbG8hQwKRfdY4gwB,The Exorcist: 40th Anniversary Edition,William Peter Blatty,Harper Collins,9780062094377,English,1,4.5
XLvVUzGvYUTT2x2huo3JD4,Bird Box: The bestselling psychological thriller| now a major film,Josh Malerman,HarperCollins UK,9780007529896,English,5,4.4
JK2oCskpVUmZM55GGVykxM,The Library at Mount Char: A Novel,Scott Hawkins,Crown,9780553418613,English,4,4.4
HU9gRZ3mDVJWs9QdUVRnXk,The Terror,Dan Simmons,Random House,9781407038995,English,6,4.3
KXcUbjeGWffCQ5PaXfmhxL,Blood Infernal,James Rollins,Harper Collins,9780062343284,English,8,4.5
kyX5L7KWDZ7XV8VKDoJw3J,Dracula,Bram Stoker,Simon and Schuster,9781476788104,English,3,4.4
kTR6cobCxkdJK5GjZhWZFt,Whispers in the Dark: A Book of Spooks,Ruskin Bond,Penguin UK,9789386057969,English,5,4.9
AkXKvj7UPbCysWwhz9ui3g,The secrets of the Haunted House: Part 1 - The innocent wife,Mukesh Ravichandran,MPS Publishers,Original pages,Body, Mind & Spirit / Supernatural (incl. Ghosts),0,3.9
8CEBUARGyFqJJoYfPLWGCv,American Psycho,Bret Easton Ellis,Pan Macmillan,9781447277712,English,9,4.7
emPrApJ2wQJihoctKTa55b,The Girl With All The Gifts: The most original thriller you will read this year,M. R. Carey,Hachette UK,9780748123797,English,2,4.3
BpDnjmZmMBLQdneb7tfVfx,The Passage,Justin Cronin,Hachette UK,9781409107262,English,8,4.5
HV2oGB5ZepR8WToNHHboQw,Welcome to Night Vale,Joseph Fink,HarperCollins,9780062351449,English,1,4.6
AZrwBpEs28XGCfVipDiSBr,NOS4A2: A Novel,Joe Hill,Harper Collins,9780062200594,English,2,4.3
AL5sCBLabj6ABcYxgJYtow,I Am Legend,Richard Matheson,Hachette UK,9780575119574,English,5,4.4
RDfAKVmWsUD9o8em4mQ7Ji,Code Zero,Jonathan Maberry,St. Martin's Griffin,9781250033420,English,7,4.7
Dc3aF5PQPHh6muzaVHSHzt,Enchanted Objects (YA Witch Series),Kristen Middleton,Kristen Middleton,9781524217167,English,7,4.8
Db3Jz7hFJLgakgMoG7UzdJ,The Silent Girls,Eric Rickstad,Harper Collins,9780062351517,English,2,4.1
aSXT2KjTRoRnbZnnxtDiYd,Dark Hollows: An absolutely gripping 2020 psychological thriller with a breathtaking twist,Steve Frech,HarperCollins UK,9780008368227,English,2,4.5
SY9WDArMCcpZZdXKrRivq4,The Seven Deaths of Evelyn Hardcastle: The Sunday Times Bestseller and Winner of the Costa First Novel Award,Stuart Turton,Bloomsbury Publishing,9781408889572,English,9,4.2
Y5BMEZQqra8WRJHWVLzd9e,Phantoms: A Thriller,Dean Koontz,Penguin,9781440620171,English,2,4.5
TSsYL5nexMEra79vkNsLaD,BRITTER BAIRE: BHOUTIK ALOUKIK GOLPER PATRIKA,Different Writers,SRISTI PUBLICATION,Original pages,Fiction / Horror,3,4.9
f6NXXTpo6A2Vky32NmmDfy,Frankenstein,Mary Shelley,GENERAL PRESS,9788193545829,English,6,4.6
aeBrnD4yeZnNUs6gonKPKs,Crash - Book 2 (A Paranormal| Vampire Romance),Chrissy Peebles,Dark Shadows Publishing,Flowing text, Original pages,Fiction / Erotica / Science Fiction, Fantasy & Horror,4,4.6
mkSVnumZMk2Wm5ni2wNqqK,Alpha Blood Box Set (BBW Werewolf Shifter Romance),Mac Flynn,Crescent Moon Studios| Inc.,Flowing text, Original pages,Fiction / Action & Adventure,7,4.4
RPVSrTp4E8H9sKPFvR2HYe,The MEG,Steve Alten,Head of Zeus Ltd,9781786695734,English,2,4.5
ikiRRUgMtcHN6kXB9jgF7m,Let the Right One In,John Ajvide Lindqvist,Hachette UK,9781849163491,English,8,4.7
5Ptu3EgjcGGgM8YuzznQBj,The Secrets Of The Shadows (The Annie Graham crime series| Book 2),Helen Phifer,HarperCollins UK,9781472091000,English,3,4.4
aJj6t9r22zvNjSCLjLTxHC,Final Girls: Three Girls. Three Tragedies. One Unthinkable Secret,Riley Sager,Random House,9781473529915,English,9,4.6
48ukCx4raRhp5wACVppdji,Mercurial Dreams,Hadena James,Hadena James,Flowing text, Google-generated PDF,Fiction / Horror,4,4.6
AxAmFAVK8uTTaiUi2qiRPX,Mutation (Wildfire Chronicles Vol. 4) [post-apocalyptic/zombie horror],K.R. Griffiths,K.R. Griffiths,9781494721534,English,2,4.5
jCcg6w2ZZLKXeosePHTtH8,The Haunting of Hill House,Shirley Jackson,Penguin UK,9780141927541,English,0,3.9
f7VaSZdcbqMRv2YvXjKLJx,The Sun Down Motel,Simone St. James,Penguin,9780440000181,English,3,4.2
fXXjPW7YSqkYSboppfgaz7,Stalker (Joona Linna| Book 5),Lars Kepler,HarperCollins,9780007467846,English,1,4.5
K2cGJwVnZTsaJHimP4qXGc,The Ballad of Black Tom,Victor LaValle,Tordotcom,9780765386618,English,4,4.4
akf9xFc3v7yehM823RFQbu,The Circle: Single 2,Mario Escobar ,MARIO ESCOBAR GOLDEROS,Flowing text, Google-generated PDF,Fiction / Horror,2,4.3
RqmW5pTycyatV7youpDELu,Mutation,Robin Cook,Penguin,9781101203491,English,2,4.4
AnD7ZQVe9u7aW2dyGUHyKm,Twisted Together,W.J. May,Dark Shadow Publishing,Flowing text, Google-generated PDF,Fiction / Fantasy / Dark Fantasy,7,4.8
ZR3sehL4s95B2xJFQdZtJg,Haunted: Terrifying Real-life Encounters with Ghosts and Spirits,Jay Alani,Penguin Random House India Private Limited,9789353056797,English,7,5.0
CLZ7xL65XEQzyzfBZqSVEG,The Shepherd,Frederick Forsyth,Random House,9781446474471,English,8,4.0
M5fiQJ6rZw2dj5xwjtW2VL,The Call of Cthulhu,H. P. Lovecraft,BookRix,9783736805101,English,3,4.8
user_id, title, author, publisher, isbn, language, no_of_exchanges, rating
mthrAYPLbvZKZdNGSZqGBz,The Lost Symbol,Dan Brown,Random House,9781409091486,English,7,4.2
SrbzG9HMaLUsKC9LUtZUSb,A Walk To Remember,Nicholas Sparks,Hachette UK,9780748130474,English,6,4.3
a8Tujfua78YAb2caLgr599,Jonathan Livingston Seagull: A story,Richard Bach,HarperCollins UK,9780008162986,English,1,4.2
KhhqVV7jf3JDzJASvSw7w4,The Five People You Meet In Heaven,Mitch Albom,Hachette UK,9780748112630,English,2,4.2
GETmhS88YtdUwsPR8Y5Qf6,Brida: A Novel,Paulo Coelho,Harper Collins,9780061807459,English,4,4.4
GW29nyhNYyMpxhd7CnZTRL,The Satanic Verses,Salman Rushdie,Random House,9781409058854,English,6,3.6
WcZkbtGgXosnEBfiggx3ZJ,The Chance: A Novel,Karen Kingsbury,Simon and Schuster,9781451647044,English,6,4.7
d6s3V2Fu8XKXJarSNA62Sh,The Name of the Rose,Umberto Eco,Random House,9781448137749,English,8,4.0
FDFKrJkj2SbDwkfHqYmMvx,When Calls the Heart (Canadian West Book #1),Janette Oke,Baker Books,9781585587421,English,0,4.7
7yAP52ZGvEkz9nxGiaSQ5G,God's Debris: A Thought Experiment,Scott Adams,Andrews McMeel Publishing| LLC,9781449459840,English,5,4.4
biCVjo5Ph8BimvGAEeV2so,Sense and Sensibility,Jane Austen,Bethany House,9781441212481,English,3,4.5
YqQCNMqAQx87STSCrE3atj,The Dalai Lama's Cat,David Michie,Hay House| Inc,9781401940591,English,4,4.6
6uBzYTVC2f8kavL9iwm766,ANGELS AND DEMONS,DAN BROWN,MEHTA PUBLISHING HOUSE,9788184980455,Marathi,3,4.1
6g5CMfg23WfWTpWSzLvBgD,The Red Tent,Anita Diamant,Pan Macmillan,9780330507073,English,2,4.0
ewLzEkv7FAV8w5TrvkHxD5,Siddhartha,Hermann Hesse,Penguin UK,9780141918846,English,9,4.0
27FBYCniP4yrbih3MNHCwf,Among the Gods (Chronicles of the Kings Book #5),Lynn Austin,Bethany House,9781585584246,English,3,4.9
3LARkE5RkU73xa8chm6yub,The Last Gambit,Om Swami,Harper Collins,9789352640935,English,6,5.0
c4ioXyFHcduKi6AWQRvDru,Bhavishya Puran,Dr. Vinay,Diamond Pocket Books Pvt Ltd,9789352968107,Hindi,5,4.1
i9sKkFqFRDR5eyEgrRbRFF,Ishmael,Daniel Quinn,Bantam,9780307574800,English,1,4.6
2Ni7L2SR4YXaT7f2ijfsZy,The Apothecary's Daughter,Julie Klassen,Bethany House,9781441203564,English,6,4.4
L39Y48RUNTdG79vFReyoFv,Conclave: The bestselling Richard and Judy Book Club thriller,Robert Harris,Random House,9781473519688,English,9,4.4
ihxzhxTgGF95PUY2N7iHHR,Prophet (Books of the Infinite Book #1),R. J. Larson,Baker Books,9781441270023,English,5,4.4
G8KuQdqFhd3wKL868ywWgq,A Lineage of Grace,Francine Rivers,Tyndale House Publishers| Inc.,9781414357478,English,7,4.9
3pbQQtTKsw4gxSHWX3xgeV,Cross Roads,Wm. Paul Young,Hachette UK,9781455516032,English,5,4.5
7pCxhRq9EYEpRrSRt8yTZr,Saint Peter's Soldiers,J. Robert Kennedy,J. Robert Kennedy,9781517361280,English,3,4.4
iNatdwEby89TuTsPffVzRA,Regal,Brian Rathbone,White Wolf Press| LLC,9781301786039,English,4,4.4
L6V6bQvrxdAUDYtnmipv9z,The Poisonwood Bible,Barbara Kingsolver,Faber & Faber,9780571246212,English,5,4.4
f36HwniCa3dbaNQgDhtvdL,The Caregiver,Shelley Shepard Gray,Harper Collins,9780062074577,English,1,4.5
YBhaDrd3RxgWUgd8JzmCEk,Maharaj - Gujarati eBook,Saurabh Shah,R R Sheth & Co Pvt Ltd,9789351221708,English,1,4.1
FV6uEdJucAjtEk6rBiVsAR,The Seeker,Karan Bajaj,Penguin UK,9789352140374,English,7,4.6
8PCvbKCZZf5FMCaBPiRnTy,Flood of Fire,Amitav Ghosh,Penguin UK,9789352140220,English,5,4.1
AvvjLCBXi5y2dzbmzexqWw,A Cabana,William P. Young,Editora Arqueiro,9788580416916,Portuguese,0,4.7
3jZaiRxt6G2K5CcJeegEaT,O homem mais inteligente da história,Augusto Cury,Sextante,9788543106298,Portuguese,3,4.7
