user_id, title, author, publisher, isbn, language, no_of_exchanges, rating
3NBbDAs29fkBJZuQXZSBfT,Integrated Korean: Beginning 1| Third Edition,Young-mee Cho,University of Hawaii Press,9780824888657,English,3,5.0
2doXTWzm5ncmM7BaRoz7Qy,The Chinese Written Character as a Medium for Poetry: A Critical Edition,Ernest Fenollosa,Fordham Univ Press,9780823228706,English,6,5.0
PAxZ5fXB4aqCvHMKbZEysg,Fundamental College Composition,William P. DeFeo,Universal-Publishers,9781627346870,English,6,0
KAzo3BZUh9ST2fGR7eSSS9,Integrated Korean: Beginning 2| Third Edition,Young-mee Cho,University of Hawaii Press,9780824889265,English,3,0
gjNzbFtkj4ZsxYJ3dthLvu,"Wide Sargasso Sea" by Jean Rhys as a postcolonial response to "Jane Eyre" by Charlotte Bronte,Malgorzata Swietlik,GRIN Verlag,9783640896264,English,6,1.3
kYF4QCoKtiz7wEYDJ9cenF,The Art of Writing About Art: Edition 2,Suzanne Hudson,Cengage Learning,9781305179905,English,3,0
ASn6ddpMAh8WtP3iaubnUm,Practical Composition: Exercises for the English Classroom from Working Instructors,Russell Brickey|,McFarland,9781476615479,English,2,0
krpCVoSxxcXhjwCBv5sztn,Rhetorics| Poetics| and Cultures: Refiguring College English Studies,James A. Berlin,Parlor Press LLC,9780972477284,English,8,0
dfPxFQCrH2sZQzNjeMGGJM,Digital SLR Cameras & Photography For Dummies: Edition 5,David D. Busch,John Wiley & Sons,9781118971833,English,5,4.2
DLKcLUsdxdvamrk3GThF55,Jazz Composition: Theory and Practice,Ted Pease,Hal Leonard Corporation,9781476866857,English,9,3.7
ihktCkTamAWrubFcTqhhoo,Medieval Writers and their Work: Middle English Literature 1100-1500| Edition 2,J. A. Burrow,OUP Oxford,9780191538544,English,4,0
oH2rWdFEB5ph7y6Qss7hUA,Composition-Rhetoric: Backgrounds| Theory| and Pedagogy,Robert Connors,University of Pittsburgh Pre,9780822971825,English,1,0
FDmVM9FWUz5zMj4UBoN3v3,CSET English Subtests I-IV Book + Online: Edition 3,John Allen,Research & Education Assoc.,9780738687445,English,2,0
URRCvudqnPaHTSSs7KSRMT,Multiliteracies for a Digital Age,Stuart Selber,SIU Press,9780809388684,English,1,0
MCLn3eoNXRwMiuPp3yowN7,Art of War,Niccolò Machiavelli,University of Chicago Press,9780226500324,English,5,4.1
cz4ijoTnweKCq24JtcasGQ,The Locations of Composition,Christopher J. Keller,SUNY Press,9780791479810,English,9,0
V42jbbQiHsZhnmQnLBsHpy,Writing Assessment and the Revolution in Digital Texts and Technologies,Michael R. Neal,Teachers College Press,9780807770757,English,5,0
LicsFJXQBUy2DSKeph7ACr,Rhetoric and Reality: Writing Instruction in American Colleges| 1900 - 1985,James A. Berlin,SIU Press,9780809386857,English,5,0
eepDPmQhzDxyJmVewQTpQv,Why They Can't Write: Killing the Five-Paragraph Essay and Other Necessities,John Warner,JHU Press,9781421427119,English,0,3.0
awFRwofZ7eVVNivZp4272P,And Then There Were None,Agatha Christie,HarperCollins UK,9780007422135,English,8,4.6
XMHs3rTyeJ7jqE9rtZZEq4,The Richest Man in Babylon: The most inspiring book on wealth ever written,George S. Clason,GENERAL PRESS,9789387669383,English,7,4.6
5gPqdYZoBxwNHm7ryPHiKC,The Complete Sherlock Holmes,Arthur Conan Doyle,Top Five Books LLC,9781938938160,English,3,4.6
FiZBZ33KsTb9d8yxkEQdhE,Dune,Frank Herbert,Penguin,9781101658055,English,2,4.7
SNPd9hYkedmSRLWrwYqyVv,The Lord of the Rings: The classic fantasy masterpiece,J. R. R. Tolkien,HarperCollins UK,9780007322596,English,8,4.6
W4eWq6nzi3QzhnfF9YdDVY,The Godfather: The classic bestseller that inspired the legendary film,Mario Puzo,Random House,9781448106899,English,7,4.8
L5USmNLvmrV8k7mzEzSbs6,The Fountainhead,Ayn Rand,Penguin,9781101137185,English,2,4.3
hfGHhGp8BccgRFK9aCrJpR,Animal Farm,George Orwell,Penguin UK,9780141905914,English,8,4.5
99J2RZSRHwKJDMwx8duy2x,The Handmaid's Tale,Margaret Atwood,Random House,9781446485477,English,9,4.3
MyNBgTwFqLyeUqjzJxPjqT,War and Peace,Leo Tolstoy,Penguin,9781101003831,English,7,4.6
VQTh8JBY9SuhrffZCTqw9m,Pet Sematary: Kingâ€™s #1 bestseller â€“ soon to be a major motion picture,Stephen King,Hachette UK,9781848940857,English,7,4.5
XiQ7cVUJ8CbCubURSofJu4,Flowers For Algernon,Daniel Keyes,Hachette UK,9780575088498,English,9,4.8
iyaTCe2tWCVssCuqcLines,The Song of Achilles: A Novel,Madeline Miller,Harper Collins,9780062060631,English,1,4.5
chhmSicKgCu4An8x8zADmo,Catch-22,Joseph Heller,Random House,9781446424049,English,9,4.4
Kr3ntqMenyeCkdSkoSzaei,Siddhartha,Herman Hesse,Simon and Schuster,9781627936408,English,9,4.6
R8bqLehCWUHLQk9xSg2Vxh,The Remains of the Day,Kazuo Ishiguro,Faber & Faber,9780571249350,English,9,4.4
Zneio4KXJtGkhQFV7WSpqx,Shogun,James Clavell,Hachette UK,9781848943124,English,8,4.7
6VGfJPPJoLGueNiLBcSBKv,Mere Christianity,C. S. Lewis,HarperCollins UK,9780007332243,English,4,4.7
c3g3GhRn7NgBiPF5Vr27iy,Old Man and the Sea,Ernest Hemingway,Simon and Schuster,9781476770185,English,4,4.6
nD897xNiAHciU5SecpTttZ,Sherlock Holmes: The Complete Novels and Stories: Volumes I and II,Sir Arthur Conan Doyle,Bantam Classics,9780553897449,English,9,4.3
36nVi9kNtgxiHb7LfxS6FU,The Complete Charles Dickens Collection,Charles Dickens,eBookIt.com,9781456618353,English,4,4.5
k3vxcX58jJyKYwPJDYPQ2z,Rebecca,Daphne Du Maurier,Hachette UK,9781405513463,English,3,4.2
CayhpCS8ZwyYpqkbhxARFb,The Little Prince,Antoine de Saint-Exupéry,Pelekanos Books,9789604009473,English,6,4.7
R9cQrvkiQ35N8WxsvA4UCk,Gone with the Wind,Margaret Mitchell,Simon and Schuster,9781416573463,English,6,4.5
iMnxFXz7Bm3SZYQGF5QfSn,Crime and Punishment (The Unabridged Garnett Translation),Fyodor Dostoevsky,e-artnow,9788074849541,English,2,4.6
32bUfGBzafDffSFPJjC3vS,Foundation,Isaac Asimov,HarperCollins UK,9780007381128,English,2,4.6
oPo8FadNFVE7NRw8vpuZyz,The Color Purple: The classic| Pulitzer Prize-winning novel,Alice Walker,Hachette UK,9781409139263,English,9,4.6
9ygUKbL75ayL4TViQzHY9a,The Picture of Dorian Gray,Oscar Wilde,Simon and Schuster,9781476788128,English,9,4.4
mCPeFwCG4RbhbPMgLuvQiB,The Last Kingdom Series Books 1-6: The gripping| bestselling historical fiction series (The Last Kingdom Series),Bernard Cornwell,HarperCollins UK,9780007511464,English,6,4.7
jVccd3CLPJVKaMkJpuAJqb,The Grapes of Wrath,John Steinbeck,Penguin UK,9780141915036,English,1,4.4
QowRnBSmgwttVH76oqBJed,Fahrenheit 451,Ray Bradbury,HarperCollins UK,9780007496969,English,5,4.1
aDRgZ6nyfn3eHXfgNjm6Fy,Flowers In The Attic,V.C. Andrews,Simon and Schuster,9781451636949,English,0,4.5
b44H9996cgHqmcrDmPPKLv,The Outsider,Albert Camus,Penguin UK,9780141904252,English,8,4.5
jqWk5HHKoykZfNBgG65PvK,H.P. Lovecraft: The Ultimate Collection (160 Works Including Early Writings| Fiction| Collaborations| Poetry| Essays & Bonus Audiobook Links),H.P. Lovecraft,eBookIt.com,9781456622626,English,8,4.4
mamaAfzaEFXKxszAxcGuL8,Seveneves,Neal Stephenson,HarperCollins UK,9780008132538,English,8,4.3
kpiH9aYhaJgrVDf7p4sK4M,Things Fall Apart,Chinua Achebe,Penguin UK,9780141393964,English,9,4.2
3JsEbYHF3NXTcYAxK9nGLW,Prince of Fools (Red Queen’s War| Book 1),Mark Lawrence,HarperCollins UK,9780007531554,English,3,4.5
X4QDb5WJsFuuccdNeRkdYT,Love Rosie,Cecelia Ahern,HarperCollins UK,9780007279708,English,0,4.5
WzdsN52i48Gv4ACoYGyfzc,The Count of Monte Cristo,Alexandre Dumas,Bantam Classics,9780553898156,English,8,4.7
nbyDPHK2kmraBipaxWezSq,Magician (The Riftwar Saga| Book 1),Raymond E. Feist,HarperCollins UK,9780007381432,English,5,4.7
9jUTjCCbwewkKAiHq7GKSw,Godan,Premchand,Prabhat Prakashan,9789384344061,Hindi,8,4.6
5YGbNjBd8wEPcMb5uuzxz4,Half of a Yellow Sun,Chimamanda Ngozi Adichie,HarperCollins UK,9780007279289,English,5,4.3
ZjXbKcZweW2V99qVQBTQME,The Collected Works Of Jules Verne,Jules Verne,Simon and Schuster,9781627938808,English,7,4.7
ksxXR6d7ZmBwvUf6b99knC,The Great Gatsby,F. Scott Fitzgerald,Simon and Schuster,9780743246392,English,2,4.1
f6A4gPX8qnxvtbXnweTc4y,Assassin’s Quest (The Farseer Trilogy| Book 3),Robin Hobb,HarperCollins UK,9780007370443,English,2,4.3
htAjUySuhXdS5mZj3mKX5S,Conqueror: The Complete 5-Book Collection,Conn Iggulden,HarperCollins UK,9780007518722,English,2,4.7
PMuCko2MWnceWKucNJJmKi,A Wizard of Earthsea: The First Book of Earthsea,Ursula K. Le Guin,Hachette UK,9781473208452,English,8,4.6
mQXLEMgqbAkRFALBAGYDyG,Love Story: The 50th Anniversary Edition of the heartbreaking international phenomenon,Erich Segal,Hachette UK,9781444768398,English,7,4.3
2pFXpMJCTAH9jPd63jix9g,Brave New World,Aldous Huxley,Random House,9781407021010,English,6,3.9
N8WLAHyNHPaBqoaDqJgn7B,2001: A Space Odyssey,Arthur C. Clarke,Penguin,9781101664155,English,0,4.9
2hKQzsyNMJorYa3kdeQYn2,And Then There Were None,Agatha Christie,HarperCollins UK,9780007422135,English,4,4.6
2UW6EnY4tfh2BKhoaYbxWP,The Richest Man in Babylon: The most inspiring book on wealth ever written,George S. Clason,GENERAL PRESS,9789387669383,English,2,4.6
msJwH3YNPv9EnrutfcoRmE,The Complete Sherlock Holmes,Arthur Conan Doyle,Top Five Books LLC,9781938938160,English,9,4.6
4PsCdNbJMeyhsmpd5tdYyN,Dune,Frank Herbert,Penguin,9781101658055,English,7,4.7
FHDYNfdaXcxvdGPUAGPNp7,The Lord of the Rings: The classic fantasy masterpiece,J. R. R. Tolkien,HarperCollins UK,9780007322596,English,6,4.6
HwoVdgyTMSWTByxEiFTt5Q,The Godfather: The classic bestseller that inspired the legendary film,Mario Puzo,Random House,9781448106899,English,2,4.8
ZAXiZuASXCWTvMaVaCacbo,The Fountainhead,Ayn Rand,Penguin,9781101137185,English,9,4.3
gbCyBAi9oXFxd39dDmVaTw,Animal Farm,George Orwell,Penguin UK,9780141905914,English,5,4.5
Ca86joJUSDDDeGYfhZUM4s,The Handmaid's Tale,Margaret Atwood,Random House,9781446485477,English,5,4.3
JBt4gUXET2FRZMrifpV9uf,War and Peace,Leo Tolstoy,Penguin,9781101003831,English,8,4.6
fdMPQQ7YWWEi8Xeiw3R9UC,Pet Sematary: Kingâ€™s #1 bestseller â€“ soon to be a major motion picture,Stephen King,Hachette UK,9781848940857,English,6,4.5
DZ5w2s7Sm7yZXDueCqXKEg,Flowers For Algernon,Daniel Keyes,Hachette UK,9780575088498,English,8,4.8
dt7TYyStbwDgAPxCUuX25B,The Song of Achilles: A Novel,Madeline Miller,Harper Collins,9780062060631,English,1,4.5
nfjHCjX3GMc3s8ETiYgvEK,Catch-22,Joseph Heller,Random House,9781446424049,English,1,4.4
ZReaxY4teXXAeYXJdKDU6i,Siddhartha,Herman Hesse,Simon and Schuster,9781627936408,English,6,4.6
RLk6iwvPiRWHCCHEWHmhM4,The Remains of the Day,Kazuo Ishiguro,Faber & Faber,9780571249350,English,4,4.4
FvWF3SGXzGMAK7DUR7b96R,Shogun,James Clavell,Hachette UK,9781848943124,English,6,4.7
SQ7ppybFNLThhk8fSVEFLA,Mere Christianity,C. S. Lewis,HarperCollins UK,9780007332243,English,0,4.7
DLvPSV7jCEBqQj2Wd4ZH2P,Old Man and the Sea,Ernest Hemingway,Simon and Schuster,9781476770185,English,4,4.6
3q3pWP2TGaLmCuGajyQznT,Sherlock Holmes: The Complete Novels and Stories: Volumes I and II,Sir Arthur Conan Doyle,Bantam Classics,9780553897449,English,3,4.3
QhRjjoUBAaAiPRUo37T6EA,The Complete Charles Dickens Collection,Charles Dickens,eBookIt.com,9781456618353,English,2,4.5
NUqeThJJsL6PrHgnBhWmHs,Rebecca,Daphne Du Maurier,Hachette UK,9781405513463,English,4,4.2
ayHjqpidE9yd5bCUcQNJBQ,The Little Prince,Antoine de Saint-Exupéry,Pelekanos Books,9789604009473,English,0,4.7
4oNr5MiKU35HbKcqssmKim,Gone with the Wind,Margaret Mitchell,Simon and Schuster,9781416573463,English,7,4.5
T3y6efiRJExkvED4gtkV84,Crime and Punishment (The Unabridged Garnett Translation),Fyodor Dostoevsky,e-artnow,9788074849541,English,9,4.6
Qge8XgD5HGzZd7CpwqdLn5,Foundation,Isaac Asimov,HarperCollins UK,9780007381128,English,3,4.6
nLBgZLTY7NKHAVgvkW5qa8,The Color Purple: The classic| Pulitzer Prize-winning novel,Alice Walker,Hachette UK,9781409139263,English,2,4.6
55oNmr2vZT4XajEQJSHiGe,The Picture of Dorian Gray,Oscar Wilde,Simon and Schuster,9781476788128,English,4,4.4
kaArnRpTmihJEw36yh8jWL,The Last Kingdom Series Books 1-6: The gripping| bestselling historical fiction series (The Last Kingdom Series),Bernard Cornwell,HarperCollins UK,9780007511464,English,7,4.7
7g7M25zhDo9nSMrVqg7wvU,The Grapes of Wrath,John Steinbeck,Penguin UK,9780141915036,English,2,4.4
HRowLypra7s7x62Ye5QYkH,Fahrenheit 451,Ray Bradbury,HarperCollins UK,9780007496969,English,3,4.1
DN4UzFynMgaNzBN7vzkfk8,Flowers In The Attic,V.C. Andrews,Simon and Schuster,9781451636949,English,6,4.5
nnQLLuWGJMpqkPSyRrSfQG,The Outsider,Albert Camus,Penguin UK,9780141904252,English,6,4.5
Y5kdgdfC8m5dKThZUdNLZe,H.P. Lovecraft: The Ultimate Collection (160 Works Including Early Writings| Fiction| Collaborations| Poetry| Essays & Bonus Audiobook Links),H.P. Lovecraft,eBookIt.com,9781456622626,English,8,4.4
mS49SCvfWsw6GauTmT777F,Seveneves,Neal Stephenson,HarperCollins UK,9780008132538,English,7,4.3
ArqGoqbFphrwhXJcRoyxaF,Things Fall Apart,Chinua Achebe,Penguin UK,9780141393964,English,8,4.2
kZu4Zrgtz8ShRQ629rP4Nr,Prince of Fools (Red Queen’s War| Book 1),Mark Lawrence,HarperCollins UK,9780007531554,English,7,4.5
ajb9rLxR3GvcAVgqauwA2a,Love Rosie,Cecelia Ahern,HarperCollins UK,9780007279708,English,8,4.5
dfhT52H7Rxj3KP8WJtUp4Q,The Count of Monte Cristo,Alexandre Dumas,Bantam Classics,9780553898156,English,3,4.7
VRBBx3nEfa7ZBUQWoWc9qh,Magician (The Riftwar Saga| Book 1),Raymond E. Feist,HarperCollins UK,9780007381432,English,5,4.7
kG9QEJEd3zqPBy7dnGq6eD,Godan,Premchand,Prabhat Prakashan,9789384344061,Hindi,3,4.6
3nxBdJoPt7RXmemm6Ch93H,Half of a Yellow Sun,Chimamanda Ngozi Adichie,HarperCollins UK,9780007279289,English,8,4.3
WDAkFUBsUixn4Pqx6ob5us,The Collected Works Of Jules Verne,Jules Verne,Simon and Schuster,9781627938808,English,5,4.7
WdLo2oQmvUs2wpMSbnKsLd,The Great Gatsby,F. Scott Fitzgerald,Simon and Schuster,9780743246392,English,7,4.1
UEwDsthiorrGJUmHVor42x,Assassin’s Quest (The Farseer Trilogy| Book 3),Robin Hobb,HarperCollins UK,9780007370443,English,5,4.3
f3S7ggmd7gYggSGnD6yiiM,Conqueror: The Complete 5-Book Collection,Conn Iggulden,HarperCollins UK,9780007518722,English,3,4.7
GAfDkAwtiMmffhS6mJKtzg,A Wizard of Earthsea: The First Book of Earthsea,Ursula K. Le Guin,Hachette UK,9781473208452,English,1,4.6
ZZke8oGGSdKXoqohbuCA82,Love Story: The 50th Anniversary Edition of the heartbreaking international phenomenon,Erich Segal,Hachette UK,9781444768398,English,2,4.3
LjG794AeuSCbvRhBYJAb7v,Brave New World,Aldous Huxley,Random House,9781407021010,English,8,3.9
LwBRQCfHZBwU3ZCAgXgDsh,2001: A Space Odyssey,Arthur C. Clarke,Penguin,9781101664155,English,7,4.9
cJYrszmhUTwJknLdvCw6ht,Love Will Find a Way,Anurag Garg,Penguin Random House India Private Limited,9789386815354,English,8,4.3
Aj9EZSKLowGFJi33smkJhp,I Too Had a Love Story,Ravinder Singh,Penguin UK,9788184758672,English,1,4.4
2PtuqH3TcyUjKqxmExBH7b,Fifty Shades Trilogy: Fifty Shades of Grey / Fifty Shades Darker / Fifty Shades Freed,E L James,Random House,9781448150625,English,1,4.4
MHUkxU8T7q8TMuKCkhZdXn,Something I Never Told You,Shravya Bhinder,Penguin Random House India Private Limited,9789353054755,English,0,4.4
Qjvp78295XxGeS7CLfcaNf,The Modern Break-Up,Daniel Chidiac,Undercover Publishing House,9780987166555,English,6,4.6
2U98DYvvdAAPX7sgsz4Zdj,Defiant Queen,Meghan March,Red Dress Press,9781943796038,English,3,4.7
5qNBeuz9wKLLuDGFvA5xPF,After,Anna Todd,Simon and Schuster,9781476792545,English,1,4.6
aG4azJGfF6GGnSrj3uMMiB,Inappropriate,Vi Keeland,C. Scott Publishing,9781951045050,English,9,4.7
Ra5ZCeQTAj4AwNgxSc4mH7,Wish I Could Tell You,Durjoy Datta,Penguin Random House India Private Limited,9789351188780,English,1,4.6
c7tLt2JqW4TJvaredPFWYQ,It Started with a Friend Request,Sudeep Nagarkar,Random House India,9788184004540,English,6,4.4
Zmsewv5oM8Bd5WgGZ4pQ44,It Ends with Us: A Novel,Colleen Hoover,Simon and Schuster,9781501110375,English,0,4.8
FmUEcecCPcNwssHiE3SV5D,The Hating Game: 'The very best book to self-isolate with' Goodreads reviewer,Sally Thorne,Hachette UK,9780349414249,English,8,4.8
kF2No3QUMzbu8VMPhr8G6L,The Billionaire's Passion,Alexia X.,Alexia Praks,,English,5,4.6
X29e453bRB3jXPf9W4bxeh,The Complete Swanson Court Trilogy: A Contemporary Romance Box-Set,Serena Grey,Sweet Acacia Press,,English,8,4.5
TxED26KF3cgx6H7FeLtciy,Beautiful Bastard,Christina Lauren,Simon and Schuster,9781476730103,English,8,4.5
eaWG7fM9XuuozgpL28XLni,Normal People,Sally Rooney,Faber & Faber,9780571334667,English,7,4.3
Z2UKHT9SfDXZyeLaxfWb5q,Dark Matter: A Mind-Blowing Twisted Thriller,Blake Crouch,Pan Macmillan,9781447297550,English,4,4.7
8UWzmdTQugUBvFYftK3EMU,I Only Have Eyes for You: The Sullivans| Book 4,Bella Andre,Oak Press| LLC,9781938127175,English,1,4.6
728PFsPJZWJqyosEuwMenU,24 1/2 Kisses: The sequel to My Best Friend's Brother: A Love Story,Kennedy Claire,T&T Publishing,9781310280160,English,3,4.7
Rx6F5gunHtcRfVbZE4czGZ,Secret Love,Isabella White,Fire Quill Publishers,9780998471488,English,6,4.8
DRRg2tYWKmyAgV2AMGKSfZ,The Risk,Elle Kennedy,Elle Kennedy Inc.,9780994054463,English,1,4.6
NagEkzhnmiDEQsck26Lnoi,The Duchess Deal,Tessa Dare,HarperCollins,9780062349071,English,2,4.7
HkksYBotuXL5sjSxSnL2FQ,The Boy with a Broken Heart,Durjoy Dutta,Penguin Random House India Private Limited,9789387326330,English,4,4.6
js68mmeckCQ7DJtK8QJpqs,The Flatshare: The bestselling romantic comedy and must-read debut,Beth O'Leary,Hachette UK,9781787474390,English,8,4.6
XTSs9RZWwsEevbzBNi6giM,Obsession,Helen Hardt,Waterhouse Press,9781943893676,English,2,4.8
BNbUgFQvVsZxZ25q7w39Uy,The Remains of the Day,Kazuo Ishiguro,Faber & Faber,9780571249350,English,2,4.4
DK2EwpPPrAMirhvF4SiBFF,Always Red,Isabelle Ronin,Sourcebooks| Inc.,9781492658498,English,5,4.9
o9fdgiC6DSbvmiNsd4tys5,The Billionaire's Fake Girlfriend Box Set,Sierra Rose,Dark Shadows Publishing,,English,2,4.6
CEPpNgZ3NbUqVb4SJhASp7,The Devil in Winter,Lisa Kleypas,Harper Collins,9780061793516,English,8,4.6
dnMme6jPud27CVUhhNfdPG,The Knight,Skye Warren,Book Beautiful,9781940518541,English,6,4.7
mizn9rubt4L5oCS276eoxu,Rebecca,Daphne Du Maurier,Hachette UK,9781405513463,English,3,4.2
KbJ38EFYEAwcaKDbkw7jLp,The Greek's Forgotten Wife,Elizabeth Lennox,Elizabeth Lennox Books LLC (www.ElizabethLennox.com),9781940134833,English,4,4.3
DmkmtPRvTMMYELDoqF8Rwx,Claimed,Z.L. Arkadie,Z.L. Arkadie Books,9781942857488,English,6,4.8
jcdHJXhXo2HEZJ96WqECX9,Manwhore,Katy Evans,Simon and Schuster,9781501101564,English,7,4.6
Jop8sJKgwwNstb88ZUrrLq,Ransom,Julie Garwood,Simon and Schuster,9781439138830,English,2,4.7
ZFRHmwbmxZnpMTFj5BkGXf,Beard Science,Penny Reid ,Cipher Naught ,9781942874249,English,1,4.8
QfxSWrV39RLxJq82euhmt8,Wicked in His Arms,Stacy Reid,Entangled: Scandalous,9781633758513,English,9,4.8
QYY7fu9N4QikPnicBeSaX8,Shopping for a Billionaire Boxed Set (Books 1-5) (Romantic Comedy) (New York Times bestseller),Julia Kent,Julia Kent,,English,0,4.6
JLYkg94oQYqpsiVGuwbwps,Hideaway,Nora Roberts,Hachette UK,9780349421971,English,1,4.6
7wCH6dP4msQULRT9fVPZFg,Obsession Mine (Tormentor Mine #2),Anna Zaires,Mozaika LLC,9781631422386,English,3,4.7
eVc3oooDE9c9EGbDLasXw2,Wallbanger,Alice Clayton,Simon and Schuster,9781476741260,English,5,4.3
